[2022-10-08 12:18:42] [INFO]: {'enable_float16': True, 'with_test': False, 'fix_BN': False, 'log_iter': 100, 'restore_ckpt_strict': True, 'optimizer_reset': False, 'scheduler_reset': False, 'restore_hint': 0, 'save_iter': 2000, 'save_name': 'baseline2d', 'sync_BN': False, 'total_iter': 40000, 'sampler': {'batch_shuffle': False, 'batch_size': [8, 16], 'frames_num_fixed': 30, 'frames_num_max': 50, 'frames_num_min': 25, 'sample_type': 'fixed_unordered', 'type': 'TripletSampler'}, 'transform': [{'img_w': 64, 'type': 'BaseSilCuttingTransform'}]}
[2022-10-08 12:18:42] [INFO]: {'model': 'Baseline2d', 'in_channels': [1, 32, 64, 128], 'SeparateFCs': {'in_channels': 128, 'out_channels': 256, 'parts_num': 32}, 'SeparateBNNecks': {'class_num': 74, 'in_channels': 256, 'parts_num': 32}, 'bin_num': [32]}
[2022-10-08 12:18:42] [INFO]: [{'loss_term_weights': 1.0, 'margin': 0.2, 'type': 'TripletLoss', 'log_prefix': 'triplet'}, {'loss_term_weights': 0.1, 'scale': 16, 'type': 'CrossEntropyLoss', 'log_prefix': 'softmax', 'log_accuracy': True}]
[2022-10-08 12:18:42] [INFO]: {'dataset_name': 'OccCASIA-BN', 'dataset_root': '/home/pengyunjie/data/casia-bn2/occlusion64pkl', 'num_workers': 1, 'dataset_partition': './misc/partitions/OccCASIA-BN.json', 'remove_no_gallery': False, 'cache': False, 'test_dataset_name': 'OccCASIA-BN'}
[2022-10-08 12:18:42] [INFO]: -------- Train Pid List --------
[2022-10-08 12:18:42] [INFO]: [001, 002, ..., 074]
[2022-10-08 12:18:48] [INFO]: {'lr': 0.1, 'momentum': 0.9, 'solver': 'SGD', 'weight_decay': 0.0005}
[2022-10-08 12:18:48] [INFO]: {'gamma': 0.1, 'milestones': [10000, 20000, 30000], 'scheduler': 'MultiStepLR'}
[2022-10-08 12:18:48] [INFO]: Parameters Count: 1.95766M
[2022-10-08 12:18:48] [INFO]: Model Initialization Finished!
[2022-10-08 12:19:19] [INFO]: Iteration 00100, Cost 39.19s, triplet_loss=0.1973, triplet_hard_loss=0.6583, triplet_loss_num=211072.9531, triplet_mean_dist=0.1765, softmax_loss=4.2470, softmax_accuracy=0.0543
[2022-10-08 12:19:52] [INFO]: Iteration 00200, Cost 32.48s, triplet_loss=0.1961, triplet_hard_loss=0.8914, triplet_loss_num=172734.2188, triplet_mean_dist=0.4266, softmax_loss=3.8154, softmax_accuracy=0.1340
[2022-10-08 12:20:24] [INFO]: Iteration 00300, Cost 32.42s, triplet_loss=0.1964, triplet_hard_loss=0.9691, triplet_loss_num=148581.2188, triplet_mean_dist=0.5921, softmax_loss=3.5602, softmax_accuracy=0.1876
[2022-10-08 12:20:54] [INFO]: Iteration 00400, Cost 30.06s, triplet_loss=0.1971, triplet_hard_loss=1.0070, triplet_loss_num=133933.3594, triplet_mean_dist=0.7162, softmax_loss=3.3428, softmax_accuracy=0.2392
[2022-10-08 12:21:26] [INFO]: Iteration 00500, Cost 31.54s, triplet_loss=0.1976, triplet_hard_loss=1.0490, triplet_loss_num=121228.0312, triplet_mean_dist=0.8105, softmax_loss=3.1719, softmax_accuracy=0.2788
[2022-10-08 12:22:00] [INFO]: Iteration 00600, Cost 34.63s, triplet_loss=0.1974, triplet_hard_loss=1.0566, triplet_loss_num=115861.9688, triplet_mean_dist=0.8627, softmax_loss=3.1028, softmax_accuracy=0.3029
[2022-10-08 12:22:33] [INFO]: Iteration 00700, Cost 32.22s, triplet_loss=0.1969, triplet_hard_loss=1.0615, triplet_loss_num=111177.8438, triplet_mean_dist=0.9044, softmax_loss=2.9546, softmax_accuracy=0.3456
[2022-10-08 12:23:08] [INFO]: Iteration 00800, Cost 34.88s, triplet_loss=0.1976, triplet_hard_loss=1.0726, triplet_loss_num=104334.2422, triplet_mean_dist=0.9492, softmax_loss=2.8918, softmax_accuracy=0.3636
[2022-10-08 12:23:41] [INFO]: Iteration 00900, Cost 33.72s, triplet_loss=0.1970, triplet_hard_loss=1.0832, triplet_loss_num=101119.3438, triplet_mean_dist=0.9792, softmax_loss=2.8042, softmax_accuracy=0.3841
[2022-10-08 12:24:15] [INFO]: Iteration 01000, Cost 34.21s, triplet_loss=0.1973, triplet_hard_loss=1.0893, triplet_loss_num=95677.7422, triplet_mean_dist=1.0160, softmax_loss=2.7244, softmax_accuracy=0.4077
[2022-10-08 12:24:45] [INFO]: Iteration 01100, Cost 29.90s, triplet_loss=0.1972, triplet_hard_loss=1.0935, triplet_loss_num=92813.5312, triplet_mean_dist=1.0374, softmax_loss=2.6945, softmax_accuracy=0.4161
